     Èas / s    Napìtí / V
     202,343  5,15000E-005
     202,583  5,14000E-005
     202,823  5,15000E-005
     203,064  5,14000E-005
     203,304  5,11000E-005
     203,544  5,15000E-005
     203,785  5,11000E-005
     204,025  5,12000E-005
     204,265  5,09000E-005
     204,505  5,10000E-005
     204,745  5,10000E-005
     204,986  5,09000E-005
     205,227  5,06000E-005
     205,467  5,06000E-005
     205,707  5,06000E-005
     205,947  5,10000E-005
     206,187  5,01000E-005
     206,427  5,06000E-005
     206,667  5,03000E-005
     206,907  5,04000E-005
     207,147  5,06000E-005
     207,387  5,04000E-005
     207,628  5,03000E-005
     207,868  5,04000E-005
     208,108  5,00000E-005
     208,348  5,03000E-005
     208,588  5,01000E-005
     208,828  5,01000E-005
     209,069  5,00000E-005
     209,309  4,97000E-005
     209,549  5,00000E-005
     209,789  4,96000E-005
     210,030  4,98000E-005
     210,270  4,96000E-005
     210,510  4,94000E-005
     210,750  4,98000E-005
     210,990  4,94000E-005
     211,230  4,91000E-005
     211,469  4,96000E-005
     211,709  4,93000E-005
     211,949  4,92000E-005
     212,189  4,93000E-005
     212,429  4,93000E-005
     212,669  4,92000E-005
     212,909  4,89000E-005
     213,149  4,86000E-005
     213,389  4,88000E-005
     213,629  4,88000E-005
     213,869  4,89000E-005
     214,109  4,88000E-005
     214,348  4,89000E-005
     214,588  4,92000E-005
     214,828  4,85000E-005
     215,068  4,85000E-005
     215,308  4,82000E-005
     215,548  4,84000E-005
     215,788  4,82000E-005
     216,029  4,87000E-005
     216,268  4,83000E-005
     216,508  4,82000E-005
     216,748  4,80000E-005
     216,988  4,82000E-005
     217,228  4,80000E-005
     217,468  4,82000E-005
     217,708  4,81000E-005
     217,948  4,81000E-005
     218,188  4,76000E-005
     218,428  4,79000E-005
     218,668  4,78000E-005
     218,908  4,79000E-005
     219,148  4,79000E-005
     219,388  4,81000E-005
     219,628  4,78000E-005
     219,867  4,73000E-005
     220,107  4,74000E-005
     220,347  4,77000E-005
     220,587  4,75000E-005
     220,827  4,72000E-005
     221,067  4,72000E-005
     221,307  4,75000E-005
     221,547  4,74000E-005
     221,787  4,71000E-005
     222,027  4,70000E-005
     222,266  4,71000E-005
     222,506  4,75000E-005
     222,746  4,72000E-005
     222,986  4,67000E-005
     223,226  4,71000E-005
     223,466  4,66000E-005
     223,706  4,67000E-005
     223,946  4,69000E-005
     224,185  4,69000E-005
     224,425  4,65000E-005
     224,665  4,66000E-005
     224,905  4,66000E-005
     225,145  4,68000E-005
     225,385  4,66000E-005
     225,625  4,64000E-005
     225,865  4,62000E-005
     226,105  4,65000E-005
     226,345  4,62000E-005
     226,585  4,66000E-005
     226,825  4,64000E-005
     227,065  4,63000E-005
     227,305  4,61000E-005
     227,545  4,62000E-005
     227,785  4,59000E-005
     228,024  4,61000E-005
     228,264  4,60000E-005
     228,504  4,56000E-005
     228,744  4,58000E-005
     228,984  4,58000E-005
     229,224  4,59000E-005
     229,464  4,57000E-005
     229,704  4,59000E-005
     229,944  4,57000E-005
     230,183  4,58000E-005
     230,423  4,57000E-005
     230,663  4,55000E-005
     230,903  4,54000E-005
     231,143  4,53000E-005
     231,383  4,55000E-005
     231,623  4,53000E-005
     231,863  4,55000E-005
     232,103  4,55000E-005
     232,343  4,52000E-005
     232,583  4,52000E-005
     232,823  4,51000E-005
     233,063  4,49000E-005
     233,303  4,51000E-005
     233,543  4,47000E-005
     233,783  4,50000E-005
     234,023  4,47000E-005
     234,263  4,52000E-005
     234,503  4,50000E-005
     234,743  4,47000E-005
     234,983  4,48000E-005
     235,222  4,50000E-005
     235,462  4,48000E-005
     235,702  4,50000E-005
     235,942  4,49000E-005
     236,182  4,45000E-005
     236,422  4,45000E-005
     236,662  4,48000E-005
     236,902  4,45000E-005
     237,142  4,44000E-005
     237,382  4,44000E-005
     237,621  4,42000E-005
     237,861  4,44000E-005
     238,101  4,43000E-005
     238,341  4,43000E-005
     238,581  4,39000E-005
     238,821  4,42000E-005
     239,061  4,39000E-005
     239,301  4,42000E-005
     239,541  4,40000E-005
     239,791  4,37000E-005
     240,031  4,40000E-005
     240,270  4,38000E-005
     240,510  4,42000E-005
     240,750  4,38000E-005
     240,990  4,35000E-005
     241,230  4,37000E-005
     241,470  4,35000E-005
     241,710  4,35000E-005
     241,950  4,34000E-005
     242,190  4,35000E-005
     242,430  4,35000E-005
     242,670  4,33000E-005
     242,910  4,35000E-005
     243,150  4,34000E-005
     243,400  4,34000E-005
     243,639  4,37000E-005
     243,879  4,33000E-005
     244,119  4,29000E-005
     244,359  4,33000E-005
     244,599  4,34000E-005
     244,839  4,34000E-005
     245,079  4,32000E-005
     245,319  4,27000E-005
     245,559  4,31000E-005
     245,809  4,29000E-005
     246,049  4,31000E-005
     246,299  4,27000E-005
     246,539  4,30000E-005
     246,779  4,30000E-005
     247,019  4,27000E-005
     247,259  4,29000E-005
     247,509  4,27000E-005
     247,759  4,25000E-005
     247,999  4,25000E-005
     248,249  4,28000E-005
     248,489  4,24000E-005
     248,729  4,27000E-005
     248,969  4,24000E-005
     249,209  4,28000E-005
     249,459  4,25000E-005
     249,699  4,23000E-005
     249,939  4,24000E-005
     250,179  4,23000E-005
     250,419  4,22000E-005
     250,659  4,23000E-005
     250,909  4,22000E-005
     251,148  4,24000E-005
     251,398  4,21000E-005
     251,638  4,20000E-005
     251,888  4,22000E-005
     252,128  4,22000E-005
     252,378  4,21000E-005
     252,618  4,19000E-005
     252,858  4,21000E-005
     253,108  4,17000E-005
     253,348  4,17000E-005
     253,598  4,20000E-005
     253,837  4,18000E-005
     254,077  4,16000E-005
     254,327  4,18000E-005
     254,567  4,17000E-005
     254,817  4,12000E-005
     255,057  4,14000E-005
     255,307  4,15000E-005
     255,547  4,15000E-005
     255,797  4,15000E-005
     256,037  4,14000E-005
